Status : Transforming : 1 of 1 --  of transformations applied
Status : Transforming Finished
Status : RAS + TBR : 0 
Status : RAS + TBR : 0 Searching on tree number 1
Status : Wagner : 331 of 695 -- Wagner tree with cost 4567.
Status : Wagner : 332 of 695 -- Wagner tree with cost 4568.
Status : Wagner : 333 of 695 -- Wagner tree with cost 4568.
Status : Wagner : 334 of 695 -- Wagner tree with cost 4575.
Status : Wagner : 335 of 695 -- Wagner tree with cost 4575.
Status : Wagner : 336 of 695 -- Wagner tree with cost 4576.
Status : Wagner : 337 of 695 -- Wagner tree with cost 4576.
Status : Wagner : 338 of 695 -- Wagner tree with cost 4583.
Status : Wagner : 339 of 695 -- Wagner tree with cost 4601.
Status : Wagner : 340 of 695 -- Wagner tree with cost 4608.
Status : Wagner : 341 of 695 -- Wagner tree with cost 4611.
Status : Wagner : 342 of 695 -- Wagner tree with cost 4611.
Status : Wagner : 343 of 695 -- Wagner tree with cost 4611.
Status : Wagner : 344 of 695 -- Wagner tree with cost 4651.
Status : Wagner : 345 of 695 -- Wagner tree with cost 4651.
Status : Wagner : 346 of 695 -- Wagner tree with cost 4652.
Status : Wagner : 347 of 695 -- Wagner tree with cost 4654.
Status : Wagner : 348 of 695 -- Wagner tree with cost 4654.
Status : Wagner : 349 of 695 -- Wagner tree with cost 4656.
Status : Wagner : 350 of 695 -- Wagner tree with cost 4656.
Status : Wagner : 351 of 695 -- Wagner tree with cost 4661.
Status : Wagner : 352 of 695 -- Wagner tree with cost 4662.
Status : Wagner : 353 of 695 -- Wagner tree with cost 4662.
Status : Wagner : 354 of 695 -- Wagner tree with cost 4682.
Status : Wagner : 355 of 695 -- Wagner tree with cost 4683.
Status : Wagner : 356 of 695 -- Wagner tree with cost 4685.
Status : Wagner : 357 of 695 -- Wagner tree with cost 4685.
Status : Wagner : 358 of 695 -- Wagner tree with cost 4685.
Status : Wagner : 359 of 695 -- Wagner tree with cost 4693.
Status : Wagner : 360 of 695 -- Wagner tree with cost 4714.
Status : Wagner : 361 of 695 -- Wagner tree with cost 4718.
Status : Wagner : 362 of 695 -- Wagner tree with cost 4720.
Status : Wagner : 363 of 695 -- Wagner tree with cost 4720.
Status : Wagner : 364 of 695 -- Wagner tree with cost 4720.
Status : Wagner : 365 of 695 -- Wagner tree with cost 4721.
Status : Wagner : 366 of 695 -- Wagner tree with cost 4722.
Status : Wagner : 367 of 695 -- Wagner tree with cost 4725.
Status : Wagner : 368 of 695 -- Wagner tree with cost 4730.
Status : Wagner : 369 of 695 -- Wagner tree with cost 4730.
Status : Wagner : 370 of 695 -- Wagner tree with cost 4730.
Status : Wagner : 371 of 695 -- Wagner tree with cost 4733.
Status : Wagner : 372 of 695 -- Wagner tree with cost 4734.
Status : Wagner : 373 of 695 -- Wagner tree with cost 4736.
Status : Wagner : 374 of 695 -- Wagner tree with cost 4736.
Status : Wagner : 375 of 695 -- Wagner tree with cost 4736.
Status : Wagner : 376 of 695 -- Wagner tree with cost 4736.
Status : Wagner : 377 of 695 -- Wagner tree with cost 4740.
Status : Wagner : 378 of 695 -- Wagner tree with cost 4740.
Status : Wagner : 379 of 695 -- Wagner tree with cost 4740.
Status : Wagner : 380 of 695 -- Wagner tree with cost 4754.
Status : Wagner : 381 of 695 -- Wagner tree with cost 4755.
Status : Wagner : 382 of 695 -- Wagner tree with cost 4766.
Status : Wagner : 383 of 695 -- Wagner tree with cost 4774.
Status : Wagner : 384 of 695 -- Wagner tree with cost 4786.
Status : Wagner : 385 of 695 -- Wagner tree with cost 4790.
Status : Wagner : 386 of 695 -- Wagner tree with cost 4790.
Status : Wagner : 387 of 695 -- Wagner tree with cost 4791.
Status : Wagner : 388 of 695 -- Wagner tree with cost 4791.
Status : Wagner : 389 of 695 -- Wagner tree with cost 4792.
Status : Wagner : 390 of 695 -- Wagner tree with cost 4793.
Status : Wagner : 391 of 695 -- Wagner tree with cost 4800.
Status : Wagner : 392 of 695 -- Wagner tree with cost 4800.
Status : Wagner : 393 of 695 -- Wagner tree with cost 4800.
Status : Wagner : 394 of 695 -- Wagner tree with cost 4803.
Status : Wagner : 395 of 695 -- Wagner tree with cost 4808.
Status : Wagner : 396 of 695 -- Wagner tree with cost 4809.
Status : Wagner : 397 of 695 -- Wagner tree with cost 4824.
Status : Wagner : 398 of 695 -- Wagner tree with cost 4824.
Status : Wagner : 399 of 695 -- Wagner tree with cost 4825.
Status : Wagner : 400 of 695 -- Wagner tree with cost 4826.
Status : Wagner : 401 of 695 -- Wagner tree with cost 4842.
Status : Wagner : 402 of 695 -- Wagner tree with cost 4842.
Status : Wagner : 403 of 695 -- Wagner tree with cost 4842.
Status : Wagner : 404 of 695 -- Wagner tree with cost 4850.
Status : Wagner : 405 of 695 -- Wagner tree with cost 4851.
Status : Wagner : 406 of 695 -- Wagner tree with cost 4852.
Status : Wagner : 407 of 695 -- Wagner tree with cost 4854.
Status : Wagner : 408 of 695 -- Wagner tree with cost 4856.
Status : Wagner : 409 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 410 of 695 -- Wagner tree with cost 4873.
Status : Wagner : 411 of 695 -- Wagner tree with cost 4874.
Status : Wagner : 412 of 695 -- Wagner tree with cost 4874.
Status : Wagner : 413 of 695 -- Wagner tree with cost 4875.
Status : Wagner : 414 of 695 -- Wagner tree with cost 4877.
Status : Wagner : 415 of 695 -- Wagner tree with cost 4878.
Status : Wagner : 416 of 695 -- Wagner tree with cost 4880.
Status : Wagner : 417 of 695 -- Wagner tree with cost 4880.
Status : Wagner : 418 of 695 -- Wagner tree with cost 4882.
Status : Wagner : 419 of 695 -- Wagner tree with cost 4884.
Status : Wagner : 420 of 695 -- Wagner tree with cost 4884.
Status : Wagner : 421 of 695 -- Wagner tree with cost 4889.
Status : Wagner : 422 of 695 -- Wagner tree with cost 4890.
Status : Wagner : 423 of 695 -- Wagner tree with cost 4901.
Status : Wagner : 424 of 695 -- Wagner tree with cost 4904.
Status : Wagner : 425 of 695 -- Wagner tree with cost 4906.
Status : Wagner : 426 of 695 -- Wagner tree with cost 4907.
Status : Wagner : 427 of 695 -- Wagner tree with cost 4910.
Status : Wagner : 428 of 695 -- Wagner tree with cost 4912.
Status : Wagner : 429 of 695 -- Wagner tree with cost 4927.
Status : Wagner : 430 of 695 -- Wagner tree with cost 4927.
Status : Wagner : 431 of 695 -- Wagner tree with cost 4931.
Status : Wagner : 432 of 695 -- Wagner tree with cost 4932.
Status : Wagner : 433 of 695 -- Wagner tree with cost 4932.
Status : Wagner : 434 of 695 -- Wagner tree with cost 4935.
Status : Wagner : 435 of 695 -- Wagner tree with cost 4935.
Status : Wagner : 436 of 695 -- Wagner tree with cost 4936.
Status : Wagner : 437 of 695 -- Wagner tree with cost 4944.
Status : Wagner : 438 of 695 -- Wagner tree with cost 4948.
Status : Wagner : 439 of 695 -- Wagner tree with cost 4956.
Status : Wagner : 440 of 695 -- Wagner tree with cost 4959.
Status : Wagner : 441 of 695 -- Wagner tree with cost 4960.
Status : Wagner : 442 of 695 -- Wagner tree with cost 4962.
Status : Wagner : 443 of 695 -- Wagner tree with cost 4962.
Status : Wagner : 444 of 695 -- Wagner tree with cost 4965.
Status : Wagner : 445 of 695 -- Wagner tree with cost 4968.
Status : Wagner : 446 of 695 -- Wagner tree with cost 4969.
Status : Wagner : 447 of 695 -- Wagner tree with cost 4980.
Status : Wagner : 448 of 695 -- Wagner tree with cost 4981.
