strain_name,latitude,longitude,date
taxid380853,16.17,107.83,2004-01-01
taxid380854,16.17,107.83,2005-01-01
taxid380855,16.17,107.83,2005-01-01
taxid380856,16.17,107.83,2005-01-01
taxid380857,16.17,107.83,2004-01-01
taxid380858,16.17,107.83,2005-01-01
taxid380860,16.17,107.83,2004-01-01
taxid380861,16.17,107.83,2003-01-01
taxid380862,16.17,107.83,2003-01-01
taxid380863,16.17,107.83,2003-01-01
taxid380864,16.17,107.83,2005-01-01
taxid380865,16.17,107.83,2005-01-01
taxid380868,16.17,107.83,2004-01-01
taxid380869,16.17,107.83,2005-01-01
taxid380872,16.17,107.83,2005-01-01
taxid400263,16.17,107.83,2005-01-01
taxid400264,16.17,107.83,2005-01-01
taxid400265,16.17,107.83,2005-01-01
taxid400266,16.17,107.83,2005-01-01
taxid400267,16.17,107.83,2005-01-01
taxid400268,16.17,107.83,2005-01-01
taxid400269,16.17,107.83,2005-01-01
taxid400270,16.17,107.83,2005-01-01
taxid400271,16.17,107.83,2005-01-01
taxid400273,16.17,107.83,2005-01-01
taxid400274,16.17,107.83,2005-01-01
taxid400275,16.17,107.83,2005-01-01
taxid400276,16.17,107.83,2005-01-01
taxid413883,16.17,107.83,2005-01-01
taxid416367,16.17,107.83,2005-01-01
taxid478989,16.17,107.83,2004-01-01
taxid478990,16.17,107.83,2004-01-01
taxid478992,16.17,107.83,2004-01-01
taxid478993,16.17,107.83,2004-01-01
taxid270223,16.43,100.39,2004-01-01
taxid441895,20,77,2006-01-01
taxid441896,20,77,2006-01-01
taxid100834,22.25,114.18,1997-01-01
taxid100835,22.25,114.18,1997-01-01
taxid100836,22.25,114.18,1997-01-01
taxid100837,22.25,114.18,1997-01-01
taxid100850,22.25,114.18,1997-01-01
taxid100851,22.25,114.18,1997-01-01
taxid100853,22.25,114.18,1997-01-01
taxid107423,22.25,114.18,1997-01-01
taxid107424,22.25,114.18,1997-01-01
taxid130763,22.25,114.18,1997-01-01
taxid132612,22.25,114.18,1997-01-01
taxid135658,22.25,114.18,1999-01-01
taxid135659,22.25,114.18,1999-01-01
taxid135660,22.25,114.18,1999-01-01
taxid135661,22.25,114.18,1999-01-01
taxid155218,22.25,114.18,1997-01-01
taxid155219,22.25,114.18,1997-01-01
taxid155220,22.25,114.18,1997-01-01
taxid155222,22.25,114.18,1997-01-01
taxid155223,22.25,114.18,1997-01-01
taxid155224,22.25,114.18,1997-01-01
taxid155225,22.25,114.18,1997-01-01
taxid155226,22.25,114.18,1997-01-01
taxid155227,22.25,114.18,1997-01-01
taxid176671,22.25,114.18,2000-01-01
taxid176672,22.25,114.18,2000-01-01
taxid176673,22.25,114.18,2000-01-01
taxid176674,22.25,114.18,2000-01-01
taxid176675,22.25,114.18,2000-01-01
taxid176676,22.25,114.18,2000-01-01
taxid176677,22.25,114.18,2000-01-01
taxid182781,22.25,114.18,2000-01-01
taxid182782,22.25,114.18,2000-01-01
taxid196425,22.25,114.18,2001-01-01
taxid196426,22.25,114.18,2001-01-01
taxid196427,22.25,114.18,2001-01-01
taxid196428,22.25,114.18,2001-01-01
taxid196430,22.25,114.18,2001-01-01
taxid196432,22.25,114.18,2001-01-01
taxid196434,22.25,114.18,2001-01-01
taxid196435,22.25,114.18,2001-01-01
taxid196436,22.25,114.18,2001-01-01
taxid196437,22.25,114.18,2001-01-01
taxid196438,22.25,114.18,2001-01-01
taxid196439,22.25,114.18,2001-01-01
taxid196440,22.25,114.18,2001-01-01
taxid196441,22.25,114.18,2001-01-01
taxid196442,22.25,114.18,2001-01-01
taxid196443,22.25,114.18,2001-01-01
taxid196445,22.25,114.18,2001-01-01
taxid196446,22.25,114.18,2001-01-01
taxid196447,22.25,114.18,2001-01-01
taxid196448,22.25,114.18,2001-01-01
taxid196450,22.25,114.18,2001-01-01
taxid222140,22.25,114.18,2001-01-01
taxid222142,22.25,114.18,2001-01-01
taxid222144,22.25,114.18,2001-01-01
taxid222146,22.25,114.18,2001-01-01
taxid222147,22.25,114.18,2001-01-01
taxid279794,22.25,114.18,2003-01-01
taxid279795,22.25,114.18,2003-01-01
taxid279796,22.25,114.18,2002-01-01
taxid279797,22.25,114.18,2002-01-01
taxid279798,22.25,114.18,2002-01-01
taxid279799,22.25,114.18,2002-01-01
taxid279800,22.25,114.18,2002-01-01
taxid279801,22.25,114.18,2002-01-01
taxid279802,22.25,114.18,2002-01-01
taxid279803,22.25,114.18,2002-01-01
taxid279804,22.25,114.18,2002-01-01
taxid284167,22.25,114.18,2003-01-01
taxid284168,22.25,114.18,2003-01-01
taxid284169,22.25,114.18,2002-01-01
taxid284170,22.25,114.18,2002-01-01
taxid284171,22.25,114.18,2002-01-01
taxid284172,22.25,114.18,2002-01-01
taxid284173,22.25,114.18,2003-01-01
taxid284174,22.25,114.18,2003-01-01
taxid284175,22.25,114.18,2003-01-01
taxid284176,22.25,114.18,2003-01-01
taxid284177,22.25,114.18,2002-01-01
